2019-12-01 21:26:52,"b'@izzygirl86 \xc2\xbfExactamente qu\xc3\xa9 co\xc3\xb1o significa ""diputada m\xc3\xa1s votada de Espa\xc3\xb1a""?\n\nOurense, 4 esca\xc3\xb1os\nPP primera fuerza\xe2\x80\xa6 https://t.co/ry2mrJs24e'"
2019-12-01 21:26:47,b'RT @dipusalamanca: \xc2\xbfNos vamos de ruta? \xf0\x9f\x8e\x92 gracias al voluntariado de la @usal y la @oficinaverde y una aportaci\xc3\xb3n de 20.000 euros de Diputac\xe2\x80\xa6'
2019-12-01 21:26:32,b'@BsbSpanishArmyc De Salamanca'
2019-12-01 21:26:07,b'RT @ACTFernandoIII: Ayer estuvimos en Salamanca participando en una mesa redonda donde se trat\xc3\xb3 la situaci\xc3\xb3n pol\xc3\xadtica actual y la amenaza t\xe2\x80\xa6'
2019-12-01 21:25:40,"b'RT @elcosodelapizza: Normalicemos esto en navidad y no los petarditos, por favor. https://t.co/lvqPNBqrvD'"
2019-12-01 21:25:34,"b'RT @Lobo41015: A m\xc3\xad me han cantado ""a Segunda"" en Valladolid, Salamanca o Albacete. Repito: Valladolid, Salamanca o Albacete. Hay que viaja\xe2\x80\xa6'"
2019-12-01 21:25:25,b'RT @Prisciladep: Se te notan los pezones.... y si NO SER\xc3\x81 PORQUE TENGO UNO EN CADA TETA ???!\xc2\xbf'
2019-12-01 21:24:53,"b'Valent\xc3\xada, es ser el \xc3\xbanico que sabe que est\xc3\xa1s asustado. Franklin P. Jones.\n#ADormir #adios #BuenasNoches\xe2\x80\xa6 https://t.co/0VnIbmrkZ5'"
2019-12-01 21:24:32,b'@EjeCentral @IrvingPineda @JUANCART_63 El irving no se entera de nada. Seguir\xc3\xa1 pensando q el pueblo es virtual q el\xe2\x80\xa6 https://t.co/ClybvDvdAE'
2019-12-01 21:24:02,"b'RT @pelotazo: A Wanderers lo cagaron. No hay otro discurso. Los mismos de la foto del Chile m\xc3\xa1s justo, que se hacen los giles con las barra\xe2\x80\xa6'"
2019-12-01 21:23:58,b'Gran finde en Salamanca. Conseguimos una beca de investigaci\xc3\xb3n \xf0\x9f\x92\xaa\xf0\x9f\x92\xaa\xe2\x81\xa6 \xe2\x81\xa6#fisioterapia #yosoyFISIOUle \xe2\x81\xa6#aspronabierzo\xe2\x80\xa6 https://t.co/qq6Dk9VwHa'
2019-12-01 21:22:45,b'RT @Pol4hp: Que ciudad es m\xc3\xa1s bonita? \nNo me defraudeis \nRt \xc3\x81vila\nFav Salamanca https://t.co/KWUL3U8sVW'
2019-12-01 21:22:36,"b'RT @ZuluagaCamila: @rey_salamanca ""Una asamblea de ciudadanos, es como un parlamento, pero tiene diferencias con un congreso usual: sus mie\xe2\x80\xa6'"
2019-12-01 21:22:02,b'Ayer Chile y hoy Bolivia. Ambos d\xc3\xadas ha habido peque\xc3\xb1as concentraciones en la Plaza Mayor de Salamanca a favor de a\xe2\x80\xa6 https://t.co/8T3wCEgGTG'
2019-12-01 21:21:47,"b'RT @signoresalieri: Obispo de Salamanca, a\xc3\xb1os treinta, refiri\xc3\xa9ndose a los maestros y maestras de la Rep\xc3\xbablica antes de que el Franquismo lo\xe2\x80\xa6'"
2019-12-01 21:21:39,"b'RT @MiguelRTato: A\xc3\xb1o 2019, m\xc3\xa1s de 2000 zonas sin internet s\xc3\xb3lo en Salamanca. Hay pueblos de Castilla y Le\xc3\xb3n que no tienen cobertura ni para\xe2\x80\xa6'"
2019-12-01 21:21:17,b'@mariazaballos_ @Alba_Stranger_ ALBA NOS VAMOS PA SALAMANCA?'
2019-12-01 21:21:14,"b'RT @MeryStabernero: ""Salamanca, que enhechiza la voluntad de volver a ella a todos los que de la apacibilidad de su vivienda han gustado""'"
2019-12-01 21:21:00,"b'Golazo de Guadalupe Mi\xc3\xb1o. \nGran jugada personal de la numero 9, en la que termino definiendo con un tiro cruzado, d\xe2\x80\xa6 https://t.co/p0wzAgRnQh'"
2019-12-01 21:20:50,"b'RT @Alcazar_Segovia: Cinco tesoros ic\xc3\xb3nicos de la arquitectura hist\xc3\xb3rica de Espa\xc3\xb1a, v\xc3\xada: @NatGeoEsp \n\nEn un pa\xc3\xads que va mucho m\xc3\xa1s all\xc3\xa1 de s\xe2\x80\xa6'"
2019-12-01 21:20:31,"b'RT @prensaJMM: Salamanca, 15 de septiembre \xf0\x9f\x8d\x8e\n\nSalamanca fue testigo del temple de #Manzanares\n\n\xf0\x9f\x94\xb9#JMMANZANANRES cort\xc3\xb3 una oreja a un complic\xe2\x80\xa6'"
2019-12-01 21:20:04,b'El alcalde de #Vegacervera esconde la bandera de Le\xc3\xb3n para no poner nervioso a @luistudanca As\xc3\xad es como demuestran\xe2\x80\xa6 https://t.co/tOaoCFMllI'
2019-12-01 21:19:48,"b'\xc2\xbfAlguien que quiera buscar piso de alquiler en Madrid (para 2) y compartir juntos?\xf0\x9f\x98\x8a Zona centro, Salamanca o alrede\xe2\x80\xa6 https://t.co/oqgfOgr2r3'"
2019-12-01 21:19:42,b'RT @elhocicoorg: Necesitamos acogida para Dulce.\nEs muy buena y tranquila. Si puedes hacerle un huequito en tu casa hasta que aparezca su f\xe2\x80\xa6'
2019-12-01 21:19:39,b'Joder que frio hace en Salamanca'
2019-12-01 21:19:26,b'@guevara_segovia @RodrigoMuozUrr2 @alegriainfinita @alesol450 @adnradiochile Demandalos por eso...puedes interponer\xe2\x80\xa6 https://t.co/2ibk8GolmS'
2019-12-01 21:19:16,b'@davidmanrique91 @RoJeSaMa @tulioagomez Y a Segovia...'
2019-12-01 21:18:58,b'@Liber0071 @Roberto_amr7 @adnradiochile Le vamos a tirar un comunista \xf0\x9f\x98\x88\xf0\x9f\x98\x88\xf0\x9f\x98\x88\xf0\x9f\x98\x88les dices esto y temblan.'
2019-12-01 21:18:43,"b'RT @reportve: @Lastras de Cu\xc3\xa9llar en #Segovia es, a menudo, un #pueblo SIN AGUA POTABLE. El ayuntamiento tiene una reserva de agua embotell\xe2\x80\xa6'"
2019-12-01 21:18:11,b'RT @Zalameryy: Necesito un concierto de Go Roneo en Segovia YA @Go_Roneo'
2019-12-01 21:17:44,b'RT @meteosegovia: Entre el invierno en la #SierradeGuadarrama  y el oto\xc3\xb1o en el llano en un d\xc3\xada gris y lluvioso #Segovia embalse del pont\xc3\xb3n\xe2\x80\xa6'
2019-12-01 21:17:20,b'Necesito un concierto de Go Roneo en Segovia YA @Go_Roneo'
2019-12-01 21:17:11,b'RT @cdsalamancaff: \xf0\x9f\x94\xb4\xe2\x9a\xaa\xef\xb8\x8f\xe2\x9a\xab\xef\xb8\x8f FINAL \xe2\x80\xbc\xef\xb8\x8f \xf0\x9f\x94\xb4\xe2\x9a\xaa\xef\xb8\x8f\xe2\x9a\xab\xef\xb8\x8f\nVictoria del SALAMANCA UDS FEM en un partido muy disputado !\n\n\xf0\x9f\x8f\x861\xc2\xaa Nacional Fem\n@cdsalamancaff 4 \xf0\x9f\x86\x9a 2\xe2\x80\xa6'
2019-12-01 21:16:57,"b'RT @xungo_tunero: @UnionistasCF @Uscf11 @Burgos_CF Muy grandes!! Afici\xc3\xb3n sin faltar el respeto, ojal\xc3\xa1 salg\xc3\xa1is de abajo, sois el equipo gran\xe2\x80\xa6'"
2019-12-01 21:16:42,"b'RT @SierradFrancia: \xc2\xa1Visita #Salamanca y la #SierradeFrancia estas #Navidades! \xf0\x9f\x8e\x84 Por estas fechas, las turroneras de La Alberca, instalan t\xe2\x80\xa6'"
2019-12-01 21:16:42,"b'RT @Lobo41015: A m\xc3\xad me han cantado ""a Segunda"" en Valladolid, Salamanca o Albacete. Repito: Valladolid, Salamanca o Albacete. Hay que viaja\xe2\x80\xa6'"
2019-12-01 21:16:37,b'@adnradiochile Cada ve metamosmas bulla para que se intranquilicen y se sientan amenazados asi como nosotros nos he\xe2\x80\xa6 https://t.co/rlfwmE9J6r'
2019-12-01 21:16:30,"b'\xc2\xa1Visita #Salamanca y la #SierradeFrancia estas #Navidades! \xf0\x9f\x8e\x84 Por estas fechas, las turroneras de La Alberca, instal\xe2\x80\xa6 https://t.co/9fQIjFi5G3'"
2019-12-01 21:16:24,b'Demasiado chiquitito es Mati Segovia.'
2019-12-01 21:15:55,"b'RT @NoticiasWin: A @AmericadeCali  nadie le regal\xc3\xb3 nada, fue merecido llegar a la final: Segovia\n\nhttps://t.co/jo1BY9R6aU'"
2019-12-01 21:15:43,"b'RT @guinguardian: subite a la bici miguel, vamos a vivir una aventura https://t.co/LEUBejqkwc'"
2019-12-01 21:15:36,b'F\xc3\xbatbol. Segunda B. El Calahorra vence al Salamanca en el a\xc3\xb1adido (@lariojacom 01/12/2019): https://t.co/QNhWJYxmBt'
2019-12-01 21:15:34,"b'RT @LapizLopezUDS: \xc2\xa1\xc2\xa1D\xc3\x8dA DE PARTIDO!! Hoy no valen excusas. Ni la lluvia, ni el fr\xc3\xado, ni el barro va a amedrentar a una afici\xc3\xb3n que siempre\xe2\x80\xa6'"
2019-12-01 21:15:24,"b'RT @LapizLopezUDS: La nota positiva, muy buenas sensaciones transmite este Salamanca. Parece que se recupera para la causa a Rafa Mella y a\xe2\x80\xa6'"
2019-12-01 21:15:19,b'RT @LapizLopezUDS: Una serie de catastr\xc3\xb3ficas desdichas. La suerte esquiva est\xc3\xa1 vez al @SalamancaCFUDS. Un gran Calahorra se lleva el parti\xe2\x80\xa6'
2019-12-01 21:15:17,b'RT @PanoxetOficial: Termina una d\xc3\xa9cada \xf0\x9f\xa5\xba\nhttps://t.co/Hcfa1Zigw0'
2019-12-01 21:14:55,b'https://t.co/e6WCsybRlp v\xc3\xada @Salamanca 24horas'
2019-12-01 21:14:14,"b'@Marianuselallas @chuckiclampy Segovia es m\xc3\xa1s bonito..,.\xf0\x9f\x99\x84'"
2019-12-01 21:14:12,"b'El director del @Areametropol @EugenioPrieto, el Comandante encargado del Batall\xc3\xb3n Ingenieros #4 General Pedro Nel\xe2\x80\xa6 https://t.co/lKVWQtZa8Q'"
2019-12-01 21:13:58,b'@SORAYA10398160 @alesol450 @RodrigoMuozUrr2 @adnradiochile Sigamos protestando y cada vez mas fuerte y vamos donde\xe2\x80\xa6 https://t.co/RgPVLPmmUU'
2019-12-01 21:13:53,"b'Pero no me deja tomar La foto este #cabron \xf0\x9f\x98\xaa\xf0\x9f\x98\xaa\xf0\x9f\x98\xaa\n#domingo #abrazosapretados \n\xf0\x9f\xa6\x84\xf0\x9f\xa6\x84\xf0\x9f\xa6\x84\xf0\x9f\xa6\x84\xf0\x9f\xa6\x84\xf0\x9f\xa4\xad\nXo Xo en Salamanca, Guanajuato https://t.co/HZdGtrFfkv'"
2019-12-01 21:13:39,b'@PaulaaManso @meme_rh14 @__annahernandez Recuerda que tenemos la visita pendiente a Salamanca! Te quiero se\xc3\xb1ora \xe2\x9d\xa4\xef\xb8\x8f nos vemos pronto!'
2019-12-01 21:13:36,"b'RT @MiguelRTato: A\xc3\xb1o 2019, m\xc3\xa1s de 2000 zonas sin internet s\xc3\xb3lo en Salamanca. Hay pueblos de Castilla y Le\xc3\xb3n que no tienen cobertura ni para\xe2\x80\xa6'"
2019-12-01 21:13:25,"b'\xf0\x9f\x94\xb4 La Junta quiere cerrar 6 de cada 10 consultorios m\xc3\xa9dicos de Castilla y Le\xc3\xb3n, 118 en provincia de #Segovia \n\n\xe2\x9a\xa0\xef\xb8\x8f Si\xe2\x80\xa6 https://t.co/ys9PI9IH6U'"
2019-12-01 21:13:18,b'RT @CrisFuentess: Esto es muy grave: hay m\xc3\xa1s de 5.000 zonas de Castilla y Le\xc3\xb3n a las que no llega ni una pizquita de internet. Y Salamanca\xe2\x80\xa6'
2019-12-01 21:12:59,b'RT @Pol4hp: Que ciudad es m\xc3\xa1s bonita? \nNo me defraudeis \nRt \xc3\x81vila\nFav Salamanca https://t.co/KWUL3U8sVW'
2019-12-01 21:12:48,b'RT @elcosodelapizza: Qu\xc3\xa9 onda la gente que no le gusta quedarse solo en su casa????????? Es lo m\xc3\xa1s hermoso del mundo nadie te rompe las pel\xe2\x80\xa6'
2019-12-01 21:12:44,b'RT @gonzxlito: otro dia mas que me despierto y no estoy en cancun https://t.co/iyy1GUdsZL'
2019-12-01 21:12:42,"b'RT @emiscrollini1: cada uno sabe lo q hace, y lo q se pierde'"
2019-12-01 21:12:23,b'@HAntilaf @RodrigoMuozUrr2 @alegriainfinita @alesol450 @adnradiochile Y losncaravineros con sus molestos ruidos pue\xe2\x80\xa6 https://t.co/FQaZcMTnk3'
2019-12-01 21:12:21,b'RT @clubdelbajon: Ando necesitando esto \xf0\x9f\xa4\xa4 https://t.co/OaWYgauSSk'
2019-12-01 21:11:36,"b'@NievesD36 Hace ya unos a\xc3\xb1os unos adolescentes montaron esta obra de teatro, ""La Ola"", en Salamanca. \nEste es el en\xe2\x80\xa6 https://t.co/KFsRrsKnPB'"
